"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000171155.7",21002.5583123302,0.586061953302404,0.14989138043967,3.90991097408893,9.23301433867894e-05,0.000366525400884685
"ENSG00000171174.13",1712.74362924777,1.45168734005454,0.288919387133841,5.02454111666119,5.04637682198485e-07,2.79679332169581e-06
"ENSG00000171189.17",2092.42123727163,-2.00283216102014,0.319483601777223,-6.26896701388987,3.63451106069817e-10,2.9145435810129e-09
"ENSG00000171195.10",805.311119935939,-2.72294782138565,0.437995405266324,-6.2168410641887,5.07263095944658e-10,4.00122685545182e-09
"ENSG00000171204.12",37947.909204404,-0.282517867370137,0.114471550137473,-2.4680181847005,0.0135863417436986,0.0340250156640128
"ENSG00000171206.13",55376.0094140738,1.03292852341596,0.120714195046689,8.55681076294669,1.16032768511302e-17,1.68832055807257e-16
"ENSG00000171208.9",19911.245936744,0.493522824409359,0.212306193341339,2.32458044036374,0.0200944056876019,0.0478453520664558
"ENSG00000171219.8",5359.99544864715,-1.00291094616604,0.205222051074481,-4.88695508555294,1.02407444422036e-06,5.44633491733157e-06
"ENSG00000171222.10",34655.5796466397,-0.39490927448389,0.130464591317545,-3.02694601267479,0.00247038075388904,0.00745297458807201
"ENSG00000171223.5",41421.1960108412,1.32840405144898,0.131541375861341,10.0987544242297,5.59482707121555e-24,1.19640979157592e-22
"ENSG00000171224.8",2006.37844783466,-0.655416542735685,0.250138221261713,-2.62021749187198,0.00878737042846267,0.0231528353468786
"ENSG00000171227.6",9479.25151750904,-1.48403253236282,0.279846339651289,-5.30302641875556,1.13898430501023e-07,6.85481613490825e-07
"ENSG00000171241.8",94087.6148132116,0.350468822953131,0.151356537597613,2.31551823605311,0.0205845877356633,0.0488882094581261
"ENSG00000171246.5",4150.37643953351,3.39475572992018,0.330844389014324,10.2608834927928,1.05734871755351e-24,2.33100239803894e-23
"ENSG00000171262.11",75632.1969983162,-0.532952744142282,0.0821212000489031,-6.48983141776921,8.59324747403205e-11,7.38604716029677e-10
"ENSG00000171295.12",6513.68905171096,0.953024654463075,0.164430116013931,5.79592520862986,6.79455410665961e-09,4.74417620286508e-08
"ENSG00000171298.12",23983.8446116942,0.495259876070903,0.128104205864072,3.86607038176726,0.000110603031707412,0.000433343920811807
"ENSG00000171302.16",75999.4815767319,0.346199663627824,0.145742103741549,2.37542655649979,0.0175286803436068,0.0425270277548933
"ENSG00000171303.6",9327.6911277322,3.23256096066722,0.267043783307276,12.1049848853723,9.9387684485942e-34,3.41522753964167e-32
"ENSG00000171307.18",45422.9180566972,0.324249293156957,0.0994080242662316,3.26180200794015,0.00110706436819887,0.00361076351788831
"ENSG00000171310.10",3713.33767480967,3.5172394908054,0.265840614021553,13.2306325869389,5.83938195327145e-40,2.54218617785053e-38
"ENSG00000171320.14",29009.4667820441,-0.972967857915431,0.220516951651887,-4.41221344040425,1.0231916975019e-05,4.72892573347066e-05
"ENSG00000171346.14",266.416955223624,11.2892515119247,1.3426088771329,8.40844396622234,4.15485819957817e-17,5.83567101536296e-16
"ENSG00000171365.15",41927.7748803573,-0.314805460451189,0.110967315339781,-2.83692057870605,0.00455509412579689,0.0128973134938568
"ENSG00000171385.9",441.407621979515,1.52582650838911,0.570593573219829,2.67410391564516,0.00749292295967543,0.0200795389899518
"ENSG00000171388.11",2669.42437617875,3.39679061363088,0.446797468612964,7.60252877926067,2.90399368852143e-14,3.29293397084432e-13
"ENSG00000171403.9",578.082104456066,3.16970371108411,1.03680184905264,3.05719334314497,0.00223420115751983,0.00681126963134151
"ENSG00000171421.12",27390.7762041284,0.488238400942205,0.0991255083469674,4.92545671728847,8.41635397317774e-07,4.52971459446253e-06
"ENSG00000171425.9",20936.1542978841,-0.408909395412168,0.114987386469604,-3.5561239190375,0.000376366605468127,0.00134489318295794
"ENSG00000171428.13",5340.95478343435,0.334491591162995,0.140616341105839,2.37875334070335,0.017371295523188,0.0421982815740015
"ENSG00000171435.13",152.287867412472,2.88089886318066,1.172835485748,2.45635376673762,0.0140354912209103,0.0350187589012773
"ENSG00000171444.17",1243.81684287508,2.98280913114184,0.269416623469211,11.0713626083385,1.72753616903234e-28,4.58931042894798e-27
"ENSG00000171448.8",9688.41103875091,-0.734743680382516,0.166331003150466,-4.41735855893235,9.99144097432444e-06,4.62430351574621e-05
"ENSG00000171451.13",96614.2408206427,0.912315915508026,0.150762669325117,6.0513383027242,1.43647424140643e-09,1.08179413236355e-08
"ENSG00000171453.17",53939.9878257714,-0.411432725932165,0.116842222938443,-3.52126753142075,0.000429489065615469,0.00152062971692476
"ENSG00000171456.16",128749.429361382,-0.211279835055817,0.0839947321976003,-2.51539387682997,0.011889946687978,0.0302621298389204
"ENSG00000171466.9",24074.8457542246,0.321279712550646,0.112816154690717,2.84781655101992,0.00440202913257923,0.0125093029667313
"ENSG00000171467.15",64182.5169267544,-0.344613679093216,0.116083126405562,-2.96868020154137,0.00299081680804919,0.00887043848742138
"ENSG00000171475.13",31736.8228614787,0.353572330671534,0.111333935492114,3.17578220071612,0.00149433098241063,0.00473946964641884
"ENSG00000171483.13",761.817407014233,-2.84980573689725,0.609597225066989,-4.67489945772651,2.94097665847544e-06,1.47080239234389e-05
"ENSG00000171488.14",44341.0295233956,0.847547917305399,0.108573844977216,7.80618865881792,5.89433279196201e-15,7.07535765602705e-14
"ENSG00000171490.12",383555.823145107,-0.293741019056199,0.12715646669997,-2.31007534795136,0.0208839829881675,0.0494917031965668
"ENSG00000171492.14",77976.494896867,0.405139567232434,0.107105361188162,3.78262640392657,0.000155182242781295,0.0005924285877322
"ENSG00000171497.4",71476.817968795,-0.371490408852502,0.0849302138562068,-4.37406656577438,1.21953165415769e-05,5.57971900720131e-05
"ENSG00000171503.11",38369.1060868385,-0.268567243942457,0.101781316484904,-2.63866938665792,0.0083232108164108,0.0220700070357987
"ENSG00000171533.11",1339.34785174081,4.45457790174943,0.341009826575522,13.0629018714301,5.3643300380267e-39,2.25742576773545e-37
"ENSG00000171552.12",129240.351312813,0.963698480205038,0.15761619544169,6.11420975810544,9.70366022532506e-10,7.45676018534004e-09
"ENSG00000171566.11",97345.9279067931,0.218116750198821,0.0744984111447181,2.92780405443969,0.00341365103797604,0.00996849352636117
"ENSG00000171574.17",19343.8692066557,-0.247090603057922,0.0953069443282518,-2.59257711806292,0.00952598216840293,0.0248347289954654
"ENSG00000171596.6",33.4886149702632,8.29781713735752,2.57527037431071,3.22211493602046,0.0012724807892251,0.00409326515870643
"ENSG00000171603.16",213802.4208286,0.815910181798048,0.126514847387403,6.44912592195315,1.12497066093633e-10,9.52940263741981e-10
"ENSG00000171604.11",72956.8776417337,0.87789278357294,0.140538825043937,6.24662105506065,4.1942697546619e-10,3.34284074084763e-09
"ENSG00000171608.15",10842.3514797175,1.99475393520693,0.481108683351306,4.1461607412942,3.38096518047668e-05,0.000143866563533731
"ENSG00000171612.6",27759.4585098261,-0.442724381903311,0.108573391088384,-4.07765086330325,4.54930111198012e-05,0.000189715289470719
"ENSG00000171617.13",53186.2725549472,2.63745220486627,0.173001192782737,15.245283355812,1.76963580101519e-52,1.21618869662222e-50
"ENSG00000171621.13",28040.0551451383,0.634999404926442,0.130390373795427,4.8699868436815,1.11605679328722e-06,5.90391702396991e-06
"ENSG00000171631.14",304.858388451515,3.95376607666749,0.998245731128373,3.96071423435824,7.47259167516702e-05,0.000300646171201921
"ENSG00000171634.16",123757.724644145,-0.438762424054975,0.121385183746934,-3.61462915416197,0.000300777846634273,0.00109313740225773
"ENSG00000171658.8",3829.75249587246,1.6658801216613,0.269679272680256,6.17726421873158,6.52218726763728e-10,5.09193481799679e-09
"ENSG00000171680.20",8906.01197180729,3.89875949890067,0.259160116637343,15.0438252208245,3.79002009367756e-51,2.49486824720759e-49
"ENSG00000171681.12",65987.609564317,-0.443688852772099,0.112938899041804,-3.92857426924154,8.54509614769465e-05,0.000340868023745103
"ENSG00000171700.13",11666.0900968232,0.595273311101848,0.150211196182089,3.96290906558155,7.40419895153527e-05,0.000298223921893635
"ENSG00000171703.16",18236.0225627084,0.743676873438399,0.12405517027531,5.99472695727223,2.03827617955479e-09,1.50662389443439e-08
"ENSG00000171714.10",2900.94406936295,-1.66749035364154,0.313196058956515,-5.32411026881107,1.01448355496692e-07,6.14274102307457e-07
"ENSG00000171723.15",15736.148554198,-0.982132264223966,0.211774528963912,-4.63763167850713,3.52424085076047e-06,1.74229623842e-05
"ENSG00000171729.13",4544.50325231182,2.38183750630729,0.336510980259573,7.07803800182099,1.46209636668724e-12,1.45773853688385e-11
"ENSG00000171766.15",4980.64620795247,-2.42725561306072,0.29787467324941,-8.14858002723977,3.68222335305653e-16,4.8654029004393e-15
"ENSG00000171790.15",886.861689076962,1.12304607814689,0.446215422444708,2.51682488246145,0.0118417669474392,0.0301582352447911
"ENSG00000171791.12",37423.2992497772,-0.574297856652978,0.180886490519009,-3.17490739637423,0.00149884325936592,0.00475240155997035
"ENSG00000171792.10",39981.4831256429,-0.571394956014651,0.158810259634846,-3.59797255749385,0.000320707447494706,0.00116067912825916
"ENSG00000171806.11",4633.70418946372,-0.64626152517025,0.167657793361654,-3.85464649278905,0.00011589697068467,0.000452625028947444
"ENSG00000171812.11",3180.83304773908,2.8899063824278,0.386580375442687,7.47556411553086,7.68733667125812e-14,8.46795264641074e-13
"ENSG00000171813.13",18773.2212838807,0.584356653277698,0.126510785375357,4.6190263663601,3.85544869122189e-06,1.89177247411519e-05
"ENSG00000171817.16",385.311973200355,-1.75033918732466,0.510966061402535,-3.42554881731324,0.000613558663186755,0.00211056454318869
"ENSG00000171823.6",13594.742404717,-0.342146887634683,0.12162205775276,-2.81319765473972,0.00490514900608027,0.0137754300280411
"ENSG00000171843.15",16006.5322227373,-1.65892047099707,0.209616362238973,-7.91407909801342,2.49089906349077e-15,3.07673900148284e-14
"ENSG00000171848.13",334673.960375208,-1.14519078694968,0.178744507158716,-6.40685862269778,1.48548444549468e-10,1.24105404268249e-09
"ENSG00000171858.17",211447.849021007,-0.283091856817753,0.0725403609436663,-3.90254271050012,9.51874349845763e-05,0.000377182943752494
"ENSG00000171860.4",1866.91947070875,-3.24151473192796,0.382964306277216,-8.46427376858857,2.57753720747435e-17,3.66421616372177e-16
"ENSG00000171861.10",35210.3678886294,-0.427507598620344,0.0882045510838135,-4.84677483607528,1.25484708697621e-06,6.59131504650765e-06
"ENSG00000171863.12",198718.930865659,-0.231903905377265,0.0811444183899767,-2.85791567650094,0.00426433695914155,0.0121496170862661
"ENSG00000171864.4",408.792764489965,-1.29160723620395,0.511758520222857,-2.52386073736788,0.0116073901112523,0.0296280824283323
"ENSG00000171867.16",579687.34012827,1.7162689732477,0.107027906031511,16.0357147671599,7.19509698389818e-58,5.76698458010147e-56
"ENSG00000171877.20",1888.11374256258,-1.26883463324879,0.22128551809858,-5.73392531129643,9.81325580049507e-09,6.70903340254076e-08
"ENSG00000171903.16",1680.04756467983,3.43881940360973,0.33857851258272,10.1566380494083,3.09567395121007e-24,6.70293153689356e-23
"ENSG00000171914.15",18180.1347984014,1.48703455961212,0.105269159259897,14.1260229498064,2.62559311990322e-45,1.38379732566989e-43
"ENSG00000171928.13",36653.0327781231,1.01024765197691,0.133726998856792,7.55455263793651,4.20301961894608e-14,4.6992970377998e-13
"ENSG00000171940.13",64727.1015819475,1.22004107204395,0.0892365387572987,13.6719900730592,1.49256631589144e-42,7.09120419819611e-41
"ENSG00000171951.4",77282.1973758577,1.44396785959529,0.125709564680852,11.486539335819,1.54164798823455e-30,4.55710589272361e-29
"ENSG00000171953.15",12529.6654843337,-0.551962399603038,0.177057885614981,-3.11741212590385,0.00182446327895872,0.00567938042074111
"ENSG00000171954.12",79031.5145934076,-4.40448389987293,0.250675972272133,-17.5704271133391,4.15035975795576e-69,4.55040446773598e-67
"ENSG00000171960.10",33204.426308434,-0.419222819222441,0.111286058732092,-3.76707400728127,0.000165172048718391,0.00062720608144171
"ENSG00000171984.14",3523.97153199097,-0.521376744284118,0.196347560502716,-2.65537673577007,0.00792198799698999,0.0210948428655126
"ENSG00000171992.12",60045.9725000639,2.41053436297801,0.194271232431259,12.4080870482507,2.36229459304231e-35,8.56645368906119e-34
"ENSG00000172005.10",57.9331356093378,9.08818596134481,2.35194729282569,3.86411123627947,0.000111494407725136,0.000436575450793767
"ENSG00000172006.11",2963.51919879907,-0.79477140239111,0.197433890221957,-4.02550646952061,5.68528172692466e-05,0.000233231016859022
"ENSG00000172007.5",17824.4784061061,0.360041333044457,0.140896437109922,2.55536151537719,0.0106077561925413,0.0273598403049774
"ENSG00000172020.12",39204.6812814593,2.0380152592642,0.429049076585998,4.7500749226195,2.03341297150548e-06,1.03830753943758e-05
"ENSG00000172037.13",84249.319606905,2.13181489360214,0.0820231321608478,25.9904107224489,6.35638709145172e-149,3.59267382124087e-146
"ENSG00000172046.18",47387.0569512155,-0.324122259868033,0.0795603242869023,-4.07391828493831,4.62287075438765e-05,0.000192709752124028
"ENSG00000172057.9",21002.3380531653,0.609606877072082,0.100714122120963,6.05284407225348,1.42310605063462e-09,1.07221931859122e-08
"ENSG00000172058.15",18515.6086586214,-0.338531352042261,0.141556007244619,-2.39150113535807,0.0167796320641023,0.0409552452032911
"ENSG00000172059.10",16687.9746570731,0.89089947444562,0.263929308351154,3.3755230899188,0.000736755094853819,0.00249069872326471
"ENSG00000172061.8",15377.8056368997,6.00130212958596,0.897709449711207,6.68512750034723,2.30723677217771e-11,2.08535527613812e-10
"ENSG00000172062.16",54573.3324406666,-0.400421312401548,0.0878675577731419,-4.55710073831076,5.18645526621007e-06,2.49739095970768e-05
"ENSG00000172071.11",21476.4493739547,1.09830267329795,0.114715156207405,9.57417232045789,1.02676393028787e-21,1.9211972124827e-20
"ENSG00000172081.13",47270.025413509,0.83836484914508,0.14717247744461,5.69647847003599,1.22307328477433e-08,8.27103062670559e-08
"ENSG00000172086.7",29276.090683271,1.01248867933305,0.103457423904881,9.78652513389407,1.28641023800835e-22,2.53432093884553e-21
"ENSG00000172115.8",265740.46008924,-0.461610958355971,0.106994194439794,-4.31435519256815,1.60069413391042e-05,7.18624419307742e-05
"ENSG00000172137.18",819.237041825637,5.14917404099167,2.13315734768739,2.41387446011614,0.0157838996776237,0.038806776182442
"ENSG00000172159.15",7502.30757169814,0.797749472938215,0.234639118727756,3.39989971520399,0.00067410571918845,0.00229857849869313
"ENSG00000172164.13",825.953319302426,1.61415798746592,0.451961046689842,3.57145377746157,0.000355005207220416,0.00127341948824813
"ENSG00000172172.7",33885.622075212,-0.356157172833313,0.0875195230840448,-4.06945970776482,4.71222878092605e-05,0.000196085661203755
"ENSG00000172175.12",45743.9288790239,0.493108220731321,0.100363875339064,4.91320426862186,8.95998402783811e-07,4.80101661328194e-06
"ENSG00000172179.11",1057.52815120627,2.39777146789298,0.440594264346688,5.44213046315614,5.26470941094738e-08,3.3012185139571e-07
"ENSG00000172183.14",1347.17581508395,1.35148594396131,0.462642891744408,2.92122924198725,0.00348653180450929,0.0101623086703497
"ENSG00000172201.11",51495.5277142267,-0.391671038053684,0.147725249539927,-2.65134795353874,0.00801712008250895,0.0213273740602782
"ENSG00000172216.5",57424.4629515035,-1.79175649040475,0.103022901665726,-17.3918270737354,9.51520400019313e-68,1.00298204994962e-65
"ENSG00000172236.16",18021.8591984394,-3.95183330439152,0.265599305222463,-14.8789293747644,4.51669436677618e-50,2.852914734714e-48
"ENSG00000172243.17",395.701642859948,-2.26433785775161,0.537855558406555,-4.20993670579497,2.55442240387398e-05,0.000110971475276699
"ENSG00000172244.8",11240.1420525545,-0.476388145691942,0.199260499593317,-2.39078064475514,0.0168125943397136,0.0410265347360794
"ENSG00000172270.18",790325.722514891,0.384998987133812,0.0810242933047989,4.75164881334435,2.01764583336083e-06,1.03105948104809e-05
"ENSG00000172273.12",18682.3126320013,0.284822806318643,0.11468768338104,2.4834646399853,0.0130111251281103,0.0327244670822243
"ENSG00000172294.7",28.4901537440893,8.06423041262451,3.34448383600359,2.41120328518635,0.0158999834234753,0.0390553916220865
"ENSG00000172301.10",22944.0086587212,0.310244052801507,0.107563051419721,2.88429947557832,0.00392285502035857,0.0112835863189782
"ENSG00000172315.5",36712.9320442024,-0.321173218223824,0.0915756311683774,-3.50719087737755,0.000452864177565656,0.00159821223694233
"ENSG00000172318.5",2373.98281787406,-1.48630678904668,0.240538492442991,-6.17908083629874,6.44758782089842e-10,5.0363648910548e-09
"ENSG00000172336.4",45203.7839322906,-0.230807724883974,0.0946305564708143,-2.43904013134657,0.0147263327432367,0.0365007288665345
"ENSG00000172339.9",12747.1979549413,-0.673985498072841,0.139812490907102,-4.82063865467261,1.43099354956724e-06,7.4651226196552e-06
"ENSG00000172340.14",15341.2473792334,1.39892810174193,0.175375813249411,7.97674477353636,1.5024305266019e-15,1.88490920486275e-14
"ENSG00000172345.13",4662.47741656057,3.09665406206398,0.214580166563878,14.4312221937909,3.29195489492947e-47,1.87030962505334e-45
"ENSG00000172346.14",8513.09898324232,1.43542352141608,0.161291884553115,8.89953964759697,5.60787940991087e-19,8.88533121390517e-18
"ENSG00000172348.14",753.310357630663,3.75836670103661,0.559526309562404,6.71705089967256,1.85439208458582e-11,1.68956868585026e-10
"ENSG00000172354.9",207323.566728002,0.338170806881656,0.0800671655836643,4.22358908819237,2.40442262673205e-05,0.000104983727423455
"ENSG00000172379.19",2867.17876164512,3.31667354631888,0.34115409749716,9.7219220600054,2.43147748642554e-22,4.72207908530818e-21
"ENSG00000172380.5",200723.586700468,1.67299813695257,0.137370394403447,12.1787386883312,4.03473255345803e-34,1.40559620156707e-32
"ENSG00000172382.9",1590.54223588668,0.891674842776606,0.244066735065617,3.65340587088561,0.000258784683636,0.000951382695856829
"ENSG00000172399.5",207.495562477726,10.9289400676521,1.35021844724125,8.09420141606121,5.76412452851211e-16,7.50137079371512e-15
"ENSG00000172403.10",5372.60768894642,3.38078281002249,0.225408139517279,14.9984948070757,7.51032181911307e-51,4.89469920226968e-49
"ENSG00000172409.5",25145.9327864835,-0.549501136285922,0.106569983238723,-5.15624681159054,2.51948760132974e-07,1.44876061299406e-06
"ENSG00000172432.18",52650.6544930911,0.430336071241087,0.131162433294947,3.28093997976832,0.00103461758234805,0.00339677852624275
"ENSG00000172456.17",921.12903899474,1.48640475702207,0.390606562905883,3.80537578775968,0.000141589056724054,0.000544729812873734
"ENSG00000172458.4",17639.9716642533,2.05179615699996,0.139590208523579,14.698711168222,6.56982533621651e-49,3.93014624401186e-47
"ENSG00000172461.10",6941.96676157691,-2.04074058582135,0.140385694222044,-14.5366705427519,7.09610372322107e-48,4.13187339706276e-46
"ENSG00000172466.15",117874.305449384,-0.326708068100075,0.096936213680602,-3.37034071886235,0.000750752940100626,0.0025312334549397
"ENSG00000172469.15",24072.3718794637,-0.75049241873822,0.122591832554829,-6.12187943599395,9.24779890602205e-10,7.12817643398107e-09
"ENSG00000172476.4",839.489093985168,1.96412915521021,0.303465872502477,6.47232302931915,9.65075228375343e-11,8.24526873510568e-10
"ENSG00000172500.12",69281.1204774913,0.53064170139945,0.0856968260772879,6.19208115036696,5.93749670921285e-10,4.65653151008171e-09
"ENSG00000172531.14",174288.161457011,0.370768269788478,0.105791068352931,3.50472185942535,0.000457084545224789,0.00161206514917257
"ENSG00000172534.13",182318.60542873,-0.680248640770046,0.106921642410799,-6.36212300365245,1.98983985423451e-10,1.63609054681504e-09
"ENSG00000172548.14",4044.48897600103,5.38352668001669,0.299291210209402,17.9875869934505,2.43742792539795e-72,2.8742360521725e-70
"ENSG00000172554.11",1327.77568413116,-2.33505114946423,0.344794714238902,-6.77229392747104,1.26756282666251e-11,1.17018430255282e-10
"ENSG00000172586.7",20829.3555829104,-0.343064662058571,0.11950086246017,-2.87081327277379,0.00409417292162984,0.0117146876771292
"ENSG00000172590.18",41582.8149958147,-0.350052604762593,0.0857463801984922,-4.0824184525605,4.4569453307216e-05,0.000186171740356416
"ENSG00000172602.9",1051.92647051831,-1.63501621975016,0.322054575755634,-5.07682965197415,3.83784662396972e-07,2.15986760561331e-06
"ENSG00000172638.12",65575.2467687904,1.84447239630178,0.155871382970181,11.8332971784476,2.62619217685886e-32,8.43210890712901e-31
"ENSG00000172661.17",82643.4770875053,0.523129510887522,0.0992113537337861,5.27287947598453,1.34299764710074e-07,8.01058021602194e-07
"ENSG00000172663.8",16016.294495132,0.497748676547828,0.12519181359077,3.97588837697393,7.01170103040192e-05,0.000283424886780069
"ENSG00000172667.10",31953.8420009265,0.483128475840776,0.130219051945657,3.7101212811962,0.000207159981583816,0.000772332368506842
"ENSG00000172671.19",5842.6253082212,-0.827762045450809,0.14537443977835,-5.6939998992456,1.24097156895938e-08,8.38103213300918e-08
"ENSG00000172687.13",13556.8562188733,-0.64605434132606,0.101875367656216,-6.34161482004373,2.27369204766955e-10,1.85505656313348e-09
"ENSG00000172716.16",100527.283918228,-0.828002164831583,0.0808614414458358,-10.2397650848979,1.3155540274956e-24,2.89439544492355e-23
"ENSG00000172725.13",77798.2928842709,0.526082444981435,0.126253928827232,4.16685999293801,3.08824035745389e-05,0.000132338163919024
"ENSG00000172728.15",14328.5901467763,-0.460869015162933,0.153097879438337,-3.01028999783473,0.00260998362611049,0.00783090639128262
"ENSG00000172731.13",16373.570611565,-1.13069596540762,0.186853533525367,-6.05124208290187,1.43733262698345e-09,1.08203268697757e-08
"ENSG00000172732.11",44446.326969085,0.747078557091137,0.14647867229601,5.1002548383386,3.39196474385236e-07,1.9211366315302e-06
"ENSG00000172738.11",2383.73502631685,1.32558334827776,0.222247971056537,5.9644339697506,2.45483512149739e-09,1.79831072520508e-08
"ENSG00000172757.12",1351891.65873112,0.661628358942307,0.102951508453066,6.42660189135483,1.30487968799163e-10,1.09655385623537e-09
"ENSG00000172765.16",27871.2842193795,-0.264089150571913,0.0929063372132151,-2.8425310747731,0.0044756867747132,0.0126999016574611
"ENSG00000172771.11",608.223114572455,-1.89115440927905,0.366107096248321,-5.16557703649734,2.39698277151461e-07,1.38268325208151e-06
"ENSG00000172775.16",77340.4895572404,-0.314164036277008,0.116500671121236,-2.69667147196151,0.00700363288781912,0.0189292681448171
"ENSG00000172780.16",19135.892037968,1.3306094940302,0.129209426141651,10.298083768064,7.18788242090223e-25,1.596430633618e-23
"ENSG00000172789.3",1286.80908419693,1.50286157444203,0.31300630316025,4.80137798909631,1.57577507926345e-06,8.16325199880126e-06
"ENSG00000172795.15",28510.272641034,-0.863527899210082,0.147268966268424,-5.86361078705577,4.52908415673517e-09,3.21717089547329e-08
"ENSG00000172803.17",175353.92767243,0.676861540121301,0.117517378120487,5.75967189658821,8.42775939793149e-09,5.8053962719687e-08
"ENSG00000172809.12",261561.595371352,-0.270083912344926,0.0795052390308427,-3.39705805098142,0.000681145154748851,0.00232065064050892
"ENSG00000172819.16",22353.1463247352,0.932690545905791,0.136793334775803,6.81824554854532,9.2159027898873e-12,8.60728561988848e-11
"ENSG00000172828.12",2379.05888529483,-1.53129685480153,0.250484344891893,-6.11334355231832,9.75650165048397e-10,7.49034278937156e-09
"ENSG00000172830.12",3672.44666650858,0.994797887027235,0.30422405155294,3.26995147802811,0.00107565933637565,0.00351638057090812
"ENSG00000172840.6",43700.9343689007,-1.69081709332546,0.146337689411709,-11.5542147762665,7.028697443829e-31,2.11583801288891e-29
"ENSG00000172845.13",130115.293657483,-0.213370487596827,0.0691780371815365,-3.08436747109348,0.00203985469493817,0.00628600456941749
"ENSG00000172878.13",10202.992668953,-0.433352590353298,0.165311618060779,-2.62142852049256,0.00875621221863986,0.023078159587671
"ENSG00000172888.11",22906.742655104,1.22073132671495,0.116133206777235,10.5114752325451,7.64875909105054e-26,1.78845663710998e-24
"ENSG00000172889.15",40860.4644440068,-1.02271827101775,0.099941209262397,-10.2331988832814,1.40790452906072e-24,3.09342669381156e-23
"ENSG00000172890.11",34778.4147522118,0.744384913421815,0.131735642444069,5.65059614551817,1.59892344353079e-08,1.06471477403669e-07
"ENSG00000172922.8",42130.2134186161,-0.291712460258456,0.0907514800500335,-3.21440994788876,0.00130712908110821,0.00419237897826919
"ENSG00000172927.7",113379.541005136,-0.59974962512382,0.127753920154425,-4.69456924999921,2.67169094605402e-06,1.34498198683685e-05
"ENSG00000172932.14",32248.6163798492,0.405009644348975,0.140092208428733,2.89102191257846,0.00383991345399652,0.011073191665105
"ENSG00000172935.8",13985.7454053301,2.44724637158464,0.223936396944094,10.928310024545,8.44056943574567e-28,2.1718896957819e-26
"ENSG00000172936.12",22101.12305522,0.315518860976274,0.101269451135638,3.11563711897358,0.0018354799154249,0.00571150475438624
"ENSG00000172939.8",98768.1127548559,0.468466116623766,0.133149947418948,3.51833497274894,0.000434263821691309,0.00153637347320143
"ENSG00000172943.19",39188.5399498318,-0.460563098508858,0.0855239648853799,-5.3851934849619,7.23667593291494e-08,4.46009983893246e-07
"ENSG00000172965.14",39200.4395279441,1.29504791577928,0.189834396380647,6.82198769280205,8.97893606312324e-12,8.40760723089207e-11
"ENSG00000172969.7",4080.23819398873,-2.84130427227565,0.398470730157139,-7.13052191099497,9.99890563792105e-13,1.01199174011216e-11
"ENSG00000172974.11",171233.500444371,0.367008150018731,0.103477160094777,3.54675514560489,0.000390006885801665,0.00138984734540169
"ENSG00000172985.10",2496.46351662602,2.95550714292311,0.251382324760797,11.7570204895488,6.49873555485138e-32,2.05044801693107e-30
"ENSG00000172986.12",5073.11593268327,-0.941739729190994,0.252132742080823,-3.73509494014512,0.000187644382840818,0.000705026723012915
"ENSG00000172992.11",7884.64388540068,-0.762513503535162,0.202220470887764,-3.77070382730129,0.000162787780130103,0.000619659661893293
"ENSG00000172995.16",1054.53517421917,0.91973477997373,0.344239979586413,2.67178373958407,0.00754492557557054,0.0201977385603943
"ENSG00000173011.11",37872.2019866106,0.446697136164134,0.144926055357913,3.08224173397227,0.0020544792287252,0.0063257197404029
"ENSG00000173013.5",1603.30885958109,1.97938888641664,0.353737360657396,5.59564554543541,2.19802361736863e-08,1.43881010831826e-07
"ENSG00000173020.10",71762.6521604707,-0.949544876761803,0.0850646899118379,-11.1626207977237,6.21324687748052e-29,1.69594220764002e-27
"ENSG00000173039.18",140983.690043523,0.720272680879684,0.156677996248095,4.59715274721252,4.28303628886535e-06,2.09062679603312e-05
"ENSG00000173040.12",9811.42583435908,0.753326702107302,0.168537438392725,4.4697884890828,7.82969864950105e-06,3.67937472947166e-05
"ENSG00000173068.17",1279.29713181379,3.03630477681601,0.390820499732542,7.76905197883401,7.90757160149714e-15,9.39905773169976e-14
"ENSG00000173085.13",11866.2458748921,-0.795133193533245,0.147025319957165,-5.40813782119231,6.3683412369282e-08,3.9509266167483e-07
"ENSG00000173110.7",9958.18324934916,4.43401058812363,0.514643324837107,8.61569629709482,6.95178064705715e-18,1.02654627554877e-16
"ENSG00000173113.6",84629.8949639087,-0.258670568313295,0.082517789262594,-3.13472489538147,0.00172015344313617,0.00539256671826432
"ENSG00000173114.12",209.331586248732,4.7851098005101,1.31993132915429,3.62527178105245,0.000288657716753807,0.00105165339749092
"ENSG00000173137.11",10797.6771317421,0.822672402267682,0.179783528794485,4.57590530002389,4.74165014104745e-06,2.29907964685427e-05
"ENSG00000173141.4",43592.9705483192,-0.540480340729288,0.101689986585315,-5.31498094235502,1.06668490130527e-07,6.43741981490968e-07
"ENSG00000173156.6",304.196721134639,-1.46229086864227,0.529008407177004,-2.76421101971825,0.00570606247550284,0.0157906584561822
"ENSG00000173166.17",79828.0909466998,0.709109536261582,0.158839218006707,4.46432276084135,8.03224063261229e-06,3.76807258755432e-05
"ENSG00000173171.14",35433.8044518201,-0.406953944699742,0.122475628101023,-3.32273409011685,0.000891398432888432,0.00295977143998264
